Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
6.0,10-09-2010,0.5197794513074098,0.00032971258418056017,78.78,2.565,0.8594478352590398,6.973
6.0,17-09-2010,0.4775585457244402,0.0,81.78,2.582,0.8597102906624378,6.973
6.0,24-09-2010,0.4655347413295646,0.0,76.49,2.624,0.860455819866406,6.973
6.0,01-10-2010,0.4848325329576622,0.0,70.69,2.603,0.8612013490703737,7.007
6.0,08-10-2010,0.4964560172205172,0.0,65.21,2.633,0.8619468792627888,7.007
6.0,15-10-2010,0.4907127134451451,0.0,68.93,2.72,0.8626156664328674,7.007
6.0,22-10-2010,0.486382734257303,0.0,70.97,2.725,0.8630926009893397,7.007
6.0,29-10-2010,0.5055820315858021,0.0,70.39,2.716,0.8635695345573652,7.007
6.0,05-11-2010,0.549419969193707,0.0,59.9,2.689,0.8640464691138376,7.007
6.0,12-11-2010,0.5458048291366779,0.0,62.11,2.728,0.8645234026818631,7.007
6.0,19-11-2010,0.5543101228494494,0.0,52.99,2.771,0.8633762121231225,7.007
6.0,26-11-2010,0.8275201094809321,0.00032971258418056017,65.79,2.735,0.8619583333862154,7.007
6.0,03-12-2010,0.6120555592081558,0.0,52.3,2.708,0.8605404546493081,7.007
6.0,10-12-2010,0.6695982808095181,0.0,48.46,2.843,0.8591225759124007,7.007
6.0,17-12-2010,0.7628559631632487,0.0,52.24,2.869,0.858506211027093,7.007
6.0,24-12-2010,0.3770840034119052,0.0,55.07,2.886,0.8584909810362616,7.007
6.0,31-12-2010,0.5343136669362413,0.00032971258418056017,49.14,2.943,0.85847575104543,7.007
6.0,07-01-2011,0.4928516324140038,0.0,47.78,2.976,0.8584605210545986,6.858
6.0,14-01-2011,0.4767033810482157,0.0,38.37,2.983,0.8589761108065181,6.858
6.0,21-01-2011,0.4603017626950503,0.0,46.2,3.016,0.8626766239571781,6.858
6.0,28-01-2011,0.4697108806548388,0.0,44.98,3.01,0.8663771371078384,6.858
6.0,04-02-2011,0.552907860075395,0.0,40.59,2.989,0.8700776492700515,6.858
6.0,11-02-2011,0.5426602632233514,0.00032971258418056017,39.38,3.022,0.8737781624207118,6.858
6.0,18-02-2011,0.573753546481815,0.0,59.61,3.045,0.8768861263272307,6.858
6.0,25-02-2011,0.5191863943124833,0.0,62.86,3.065,0.8797570705360933,6.858
6.0,04-03-2011,0.54838927532549,0.0,60.45,3.288,0.8826280147449561,6.858
6.0,11-03-2011,0.5454256144046342,0.0,57.71,3.459,0.8854989589538187,6.858
6.0,18-03-2011,0.6150876968054368,0.0,65.07,3.488,0.8880158879169464,6.858
6.0,25-03-2011,0.5249765584260371,0.0,70.83,3.473,0.8903912099910227,6.858
6.0,01-04-2011,0.5325716411634567,0.0,62.25,3.524,0.8927665330535459,6.855
6.0,08-04-2011,0.5600591089882598,0.0,70.35,3.622,0.8951418551276221,6.855
6.0,15-04-2011,0.5287469945196943,0.0,73.17,3.743,0.8973187049587699,6.855
6.0,22-04-2011,0.5982936888120631,0.0,74.24,3.807,0.8989993751710436,6.855
6.0,29-04-2011,0.539860952895123,0.0,75.27,3.81,0.9006800453833169,6.855
6.0,06-05-2011,0.5491314423544574,0.0,65.42,3.906,0.9023607155955904,6.855
6.0,13-05-2011,0.5303486509523587,0.0,76.95,3.899,0.9040413848194164,6.855
6.0,20-05-2011,0.5046550910317724,0.0,72.01,3.907,0.9017167680977336,6.855
6.0,27-05-2011,0.5561851422035172,0.0,80.83,3.786,0.8993921503876037,6.855
6.0,03-06-2011,0.6224345584337376,0.0,84.01,3.699,0.8970675336659206,6.855
6.0,10-06-2011,0.5834344069587893,0.0,84.49,3.648,0.8947429159557906,6.855
6.0,17-06-2011,0.5920133086280083,0.0,87.08,3.637,0.8942792196695157,6.855
6.0,24-06-2011,0.5632604656899387,0.0,85.51,3.594,0.8952112124742386,6.855
6.0,01-07-2011,0.6184364154023726,0.0,87,3.524,0.8961432052789615,6.925
6.0,08-07-2011,0.6238459633532082,0.0,88.36,3.48,0.8970751990721315,6.925
6.0,15-07-2011,0.5572150952112475,0.0,88.93,3.575,0.8979099000305697,6.925
6.0,22-07-2011,0.5571073748263744,0.0,88.06,3.651,0.8985013748328602,6.925
6.0,29-07-2011,0.5415912635833622,0.0,90.22,3.682,0.8990928486467038,6.925
6.0,05-08-2011,0.5845077130784557,0.0,91.46,3.684,0.8996843224605473,6.925
6.0,12-08-2011,0.5419577997472715,0.0,90.49,3.638,0.9002757962743909,6.925
6.0,19-08-2011,0.5450776836927537,0.0,89.26,3.554,0.9008998829073868,6.925
6.0,26-08-2011,0.5183853088022381,0.0,90.07,3.523,0.9015294059986876,6.925
6.0,02-09-2011,0.5407254750407476,0.0,91.22,3.533,0.9021589281015422,6.925
6.0,09-09-2011,0.5414391974064918,0.00032971258418056017,80.21,3.546,0.9027884511928436,6.925
6.0,16-09-2011,0.4932042199632303,0.0,84.94,3.526,0.9045846589939224,6.925
6.0,23-09-2011,0.4875973877989145,0.0,78.49,3.467,0.9079364480554496,6.925
6.0,30-09-2011,0.4771987612447703,0.0,82.51,3.355,0.9112882361285298,6.925
6.0,07-10-2011,0.5407694376290448,0.0,74.1,3.285,0.9146400251900568,6.551
6.0,14-10-2011,0.5060189896411098,0.0,71.24,3.274,0.9177431990825852,6.551
6.0,21-10-2011,0.5174791086922806,0.0,68.53,3.353,0.9193546869033548,6.551
6.0,28-10-2011,0.518034845296378,0.0,69.51,3.372,0.9209661747241248,6.551
6.0,04-11-2011,0.555981230390805,0.0,58.54,3.332,0.9225776615564472,6.551
6.0,11-11-2011,0.5606366663059077,0.0,61.33,3.297,0.9241891493772167,6.551
6.0,18-11-2011,0.5563351244821708,0.0,63.89,3.308,0.9264289721760364,6.551
6.0,25-11-2011,0.8210819771070094,0.00032971258418056017,62.78,3.236,0.9289201303499016,6.551
6.0,02-12-2011,0.6162394501968489,0.0,51.18,3.172,0.9314112875353197,6.551
6.0,09-12-2011,0.6946516131844772,0.0,43.64,3.158,0.9339024457091848,6.551
6.0,16-12-2011,0.7425741263306908,0.0,53.27,3.159,0.9360907635020166,6.551
6.0,23-12-2011,0.965174403941699,0.0,49.45,3.112,0.9378752947791018,6.551
6.0,30-12-2011,0.583228889340096,0.00032971258418056017,46.8,3.129,0.9396598260561873,6.551
6.0,06-01-2012,0.5092374335782534,0.0,50.82,3.157,0.9414443573332724,6.132
6.0,13-01-2012,0.4905894495882849,0.0,48.33,3.261,0.943228888610358,6.132
6.0,20-01-2012,0.4840248161986261,0.0,55.37,3.268,0.9441559470878332,6.132
6.0,27-01-2012,0.4801398459933524,0.0,53.95,3.29,0.9450830045768616,6.132
6.0,03-02-2012,0.5460855970133905,0.0,57.45,3.36,0.9460100630543368,6.132
6.0,10-02-2012,0.5914489371672023,0.00032971258418056017,48.58,3.409,0.946937121531812,6.132
6.0,17-02-2012,0.5958328495386619,0.0,49.03,3.51,0.948537024754156,6.132
6.0,24-02-2012,0.5347288736196203,0.0,59.17,3.555,0.9506415627707095,6.132
6.0,02-03-2012,0.5658223649029496,0.0,60.32,3.63,0.9527461007872636,6.132
6.0,09-03-2012,0.5727268744276692,0.0,57.89,3.669,0.9548506388038176,6.132
6.0,16-03-2012,0.6379466442131195,0.0,62.8,3.734,0.9563685029049884,6.132
6.0,23-03-2012,0.54566145985902,0.0,63.71,3.787,0.957104136766393,6.132
6.0,30-03-2012,0.5506940704026582,0.0,67.91,3.845,0.9578397696393512,6.132
6.0,06-04-2012,0.6715667106274301,0.0,71.6,3.891,0.9585754035007558,5.964
6.0,13-04-2012,0.5899126662344493,0.0,71.29,3.891,0.9593110363737136,5.964
6.0,20-04-2012,0.5314024939736199,0.0,68.64,3.877,0.959850403217368,5.964
6.0,27-04-2012,0.5314564563537099,0.0,71.5,3.814,0.9603897700610226,5.964
6.0,04-05-2012,0.5632952167911978,0.0,77.66,3.749,0.96092913591623,5.964
6.0,11-05-2012,0.5536656910117983,0.0,72.66,3.688,0.9614685027598844,5.964
6.0,18-05-2012,0.5524102317504666,0.0,70.5,3.63,0.9616323042370803,5.964
6.0,25-05-2012,0.5853138459288647,0.0,78.47,3.561,0.9616458795676932,5.964
6.0,01-06-2012,0.6135351415402097,0.0,80.39,3.501,0.9616594558867528,5.964
6.0,08-06-2012,0.6191912792472696,0.0,80.5,3.452,0.9616730312173652,5.964
6.0,15-06-2012,0.599347882190993,0.0,82.1,3.393,0.9617993567163432,5.964
6.0,22-06-2012,0.5905979804325606,0.0,81.2,3.346,0.9622075586246808,5.964
6.0,29-06-2012,0.6017624231583061,0.0,87.35,3.286,0.9626157595445716,5.964
6.0,06-07-2012,0.6847884061392078,0.0,82.95,3.227,0.963023961452909,5.668
6.0,13-07-2012,0.5796018626692462,0.0,80.27,3.256,0.9634321633612466,5.668
6.0,20-07-2012,0.5745726644633182,0.0,81.57,3.311,0.963522781213626,5.668
6.0,27-07-2012,0.5522618844742666,0.0,85.78,3.407,0.9636133990660056,5.668
6.0,03-08-2012,0.5938835616579587,0.0,87.55,3.417,0.9637040179068318,5.668
6.0,10-08-2012,0.5796888937038737,0.0,87.04,3.494,0.9637946357592112,5.668
6.0,17-08-2012,0.563145000940765,0.0,87.53,3.571,0.9645959608174404,5.668
6.0,24-08-2012,0.5478336299603688,0.0,79.03,3.62,0.965930315785834,5.668
6.0,31-08-2012,0.5756959403454756,0.0,83.58,3.638,0.96726466976578,5.668
6.0,07-09-2012,0.5868771673932847,0.00032971258418056017,86.33,3.73,0.9685990247341733,5.668
6.0,14-09-2012,0.5018752328532721,0.0,76.41,3.717,0.970026937196219,5.668
6.0,21-09-2012,0.5202824371850213,0.0,70.81,3.721,0.97201620055086,5.668
6.0,28-09-2012,0.4996725779851919,0.0,77.82,3.666,0.9740054639055008,5.668
6.0,05-10-2012,0.5540678870171698,0.0,70.84,3.617,0.975994727260142,5.329
6.0,12-10-2012,0.5326154614189511,0.0,65.43,3.601,0.9779839896263364,5.329
6.0,19-10-2012,0.5243992638766407,0.0,69.68,3.594,0.9784251137377258,5.329
6.0,26-10-2012,0.5224074622825827,0.0,72.34,3.506,0.978608214641907,5.329
7.0,05-02-2010,0.181282849566946,0.0,10.53,2.58,0.6258618580445688,9.014
7.0,12-02-2010,0.1912751524644349,0.00032971258418056017,25.9,2.572,0.6266780691140859,9.014
7.0,19-02-2010,0.1849452185676206,0.0,27.28,2.55,0.6273682749414419,9.014
7.0,26-02-2010,0.1810484748848568,0.0,24.91,2.586,0.6280374782476925,9.014
7.0,05-03-2010,0.1793464336810067,0.0,35.86,2.62,0.6287066825423901,9.014
7.0,12-03-2010,0.1753437980424531,0.0,27.25,2.684,0.629375886837088,9.014
7.0,19-03-2010,0.2096489706300093,0.0,29.04,2.692,0.6293467721317437,9.014
7.0,26-03-2010,0.1878543039824663,0.0,23.33,2.717,0.6292012697732046,9.014
7.0,02-04-2010,0.2047931994700621,0.0,38.26,2.725,0.6290557684031123,8.963
7.0,09-04-2010,0.1767346997391897,0.0,33.79,2.75,0.6289102660445729,8.963
7.0,16-04-2010,0.1482553438075312,0.0,41.89,2.765,0.6286412433995416,8.963
7.0,23-04-2010,0.1477163258334347,0.0,43.07,2.776,0.6282075247328113,8.963
7.0,30-04-2010,0.1363677884006101,0.0,38.99,2.766,0.627773807054528,8.963
7.0,07-05-2010,0.1443231775046435,0.0,40.07,2.771,0.6273400893762443,8.963
7.0,14-05-2010,0.1360094017020557,0.0,41.41,2.788,0.6269364402546259,8.963
7.0,21-05-2010,0.1442289531891315,0.0,46.6,2.776,0.6267132034614449,8.963
7.0,28-05-2010,0.1615785554537997,0.0,54.24,2.737,0.6264899676567107,8.963
7.0,04-06-2010,0.1858293899391619,0.0,53.63,2.7,0.6262667318519766,8.963
7.0,11-06-2010,0.181959999701466,0.0,63.59,2.684,0.6260434950587952,8.963
7.0,18-06-2010,0.1755963438790444,0.0,52.7,2.674,0.6262258882349495,8.963
7.0,25-06-2010,0.2020814785589957,0.0,59.94,2.715,0.6265705320150124,8.963
7.0,02-07-2010,0.2100579183196204,0.0,61.31,2.728,0.6269151757950754,9.017
7.0,09-07-2010,0.2165875524380048,0.0,58,2.711,0.6272598205635852,9.017
7.0,16-07-2010,0.2033411165654379,0.0,62.19,2.699,0.6281436700704471,9.017
7.0,23-07-2010,0.208109214368365,0.0,64.64,2.691,0.6297464605463747,9.017
7.0,30-07-2010,0.2202680670462682,0.0,66.07,2.69,0.6313492510223023,9.017
7.0,06-08-2010,0.2349783483522724,0.0,61.7,2.69,0.6329520414982299,9.017
7.0,13-08-2010,0.2183112610739254,0.0,60.13,2.723,0.6345548319741574,9.017
7.0,20-08-2010,0.2125331952486172,0.0,59.59,2.732,0.6348876272404549,9.017
7.0,27-08-2010,0.2022983974001563,0.0,57.57,2.731,0.6352204225067524,9.017
7.0,03-09-2010,0.1944357180446297,0.0,49.84,2.773,0.6355532177730498,9.017
7.0,10-09-2010,0.1955321441208678,0.00032971258418056017,48.5,2.78,0.6358860140277943,9.017
7.0,17-09-2010,0.1786125000572524,0.0,48.56,2.8,0.6366075743813161,9.017
7.0,24-09-2010,0.1781016712772458,0.0,47.55,2.793,0.6376207097858152,9.017
7.0,01-10-2010,0.1638647049337895,0.0,49.99,2.759,0.6386338451903141,9.137
7.0,08-10-2010,0.1752663471003276,0.0,44.13,2.745,0.6396469805948133,9.137
7.0,15-10-2010,0.1691097599591949,0.0,35.86,2.762,0.6404969154978707,9.137
7.0,22-10-2010,0.1724236800106041,0.0,36.84,2.762,0.6409388471704305,9.137
7.0,29-10-2010,0.1698844409097248,0.0,34.78,2.748,0.6413807778545433,9.137
7.0,05-11-2010,0.1753658194817512,0.0,49.44,2.729,0.6418227095271031,9.137
7.0,12-11-2010,0.1852458509942338,0.0,22.12,2.737,0.6422646411996629,9.137
7.0,19-11-2010,0.1761015413894393,0.0,25.56,2.758,0.6421664864391777,9.137
7.0,26-11-2010,0.3048072192511466,0.00032971258418056017,17.95,2.742,0.641978318755856,9.137
7.0,03-12-2010,0.2017518321379476,0.0,21.88,2.712,0.641790150084087,9.137
7.0,10-12-2010,0.2188749975114569,0.0,24.24,2.728,0.6416019814123183,9.137
7.0,17-12-2010,0.2614502935258228,0.0,20.74,2.778,0.6421577920596767,9.137
7.0,24-12-2010,0.3814244634067016,0.0,26.04,2.781,0.643271586949269,9.137
7.0,31-12-2010,0.2662616057574421,0.00032971258418056017,13.76,2.829,0.6443853818388615,9.137
7.0,07-01-2011,0.2412956511252201,0.0,10.09,2.882,0.6454991767284539,8.818
7.0,14-01-2011,0.1997713186300263,0.0,11.32,2.911,0.6465875794039709,8.818
7.0,21-01-2011,0.1903388726888003,0.0,25.4,2.973,0.6475236238528023,8.818
7.0,28-01-2011,0.1873581719767476,0.0,10.11,3.008,0.64845966929008,8.818
7.0,04-02-2011,0.2036554968809864,0.0,-2.06,3.011,0.649395713738911,8.818
7.0,11-02-2011,0.2043399205866899,0.00032971258418056017,10.24,3.037,0.6503317591761892,8.818
7.0,18-02-2011,0.2088961541877385,0.0,17.3,3.051,0.6509302143909441,8.818
7.0,25-02-2011,0.199518017334712,0.0,17.46,3.101,0.6513936339120687,8.818
7.0,04-03-2011,0.2012287663864517,0.0,21.84,3.232,0.6518570544216402,8.818
7.0,11-03-2011,0.2039971175052723,0.0,20.7,3.372,0.6523204739427647,8.818
7.0,18-03-2011,0.2317523279305443,0.0,27.69,3.406,0.6529660691817114,8.818
7.0,25-03-2011,0.2040327919449706,0.0,25.69,3.414,0.6536845347077871,8.818
7.0,01-04-2011,0.1873718578231792,0.0,24.83,3.461,0.6544030002338626,8.595
7.0,08-04-2011,0.1826794336271209,0.0,30.64,3.532,0.6551214667483852,8.595
7.0,15-04-2011,0.1545150492395769,0.0,27.79,3.611,0.6559195220240555,8.595
7.0,22-04-2011,0.1702865274283248,0.0,31.84,3.636,0.6569165526621592,8.595
7.0,29-04-2011,0.1497887206399589,0.0,26.79,3.663,0.657913583300263,8.595
7.0,06-05-2011,0.1485415714245803,0.0,26.54,3.735,0.6589106139383666,8.595
7.0,13-05-2011,0.1511260358611876,0.0,36.61,3.767,0.6599076445764703,8.595
7.0,20-05-2011,0.1549861489197825,0.0,36.16,3.828,0.6599595182731761,8.595
7.0,27-05-2011,0.1668639636536034,0.0,37.51,3.795,0.6600113929583284,8.595
7.0,03-06-2011,0.1979138646036585,0.0,45.77,3.763,0.6600632666550339,8.595
7.0,10-06-2011,0.2266740614032105,0.0,53.3,3.735,0.6601151413401865,8.595
7.0,17-06-2011,0.22298486814353,0.0,48.79,3.697,0.6606727707299598,8.595
7.0,24-06-2011,0.2335877933636454,0.0,46.85,3.661,0.6616097156539757,8.595
7.0,01-07-2011,0.2570545456343691,0.0,58.54,3.597,0.6625466615664386,8.622
7.0,08-07-2011,0.2780211638294173,0.0,59.08,3.54,0.6634836064904543,8.622
7.0,15-07-2011,0.2345747217197539,0.0,54.37,3.532,0.6647162354394794,8.622
7.0,22-07-2011,0.2511056731464769,0.0,56.22,3.545,0.6666880714856867,8.622
7.0,29-07-2011,0.2384558124437591,0.0,56.66,3.547,0.6686599075318935,8.622
7.0,05-08-2011,0.2537876902964484,0.0,55.91,3.554,0.6706317435781007,8.622
7.0,12-08-2011,0.2447651117337136,0.0,54.56,3.542,0.6726035806127546,8.622
7.0,19-08-2011,0.2354535355386122,0.0,56.06,3.499,0.6739830740002362,8.622
7.0,26-08-2011,0.2299201689979411,0.0,57.6,3.485,0.6752638442702283,8.622
7.0,02-09-2011,0.2161835097557549,0.0,53.4,3.511,0.6765446135517733,8.622
7.0,09-09-2011,0.2237672898088016,0.00032971258418056017,45.61,3.566,0.6778253838217652,8.622
7.0,16-09-2011,0.2040035480283156,0.0,43.67,3.596,0.6788453167760401,8.622
7.0,23-09-2011,0.1956691814135767,0.0,43.67,3.581,0.6795174666426925,8.622
7.0,30-09-2011,0.1784197048014018,0.0,47.34,3.538,0.6801896155208981,8.622
7.0,07-10-2011,0.1919180003934589,0.0,40.65,3.498,0.6808617653875503,8.513
7.0,14-10-2011,0.18319293753391,0.0,32.65,3.491,0.6816537960789709,8.513
7.0,21-10-2011,0.2038977035167935,0.0,37.49,3.548,0.6831651136958948,8.513
7.0,28-10-2011,0.1924556388342352,0.0,28.82,3.55,0.6846764323012656,8.513
7.0,04-11-2011,0.2060307174991119,0.0,23.41,3.527,0.6861877499181892,8.513
7.0,11-11-2011,0.2029211399083825,0.0,19.53,3.505,0.6876990675351131,8.513
7.0,18-11-2011,0.1970128578162268,0.0,29.53,3.479,0.6884975073166526,8.513
7.0,25-11-2011,0.3463708100530242,0.00032971258418056017,27.6,3.424,0.6890107949755913,8.513
7.0,02-12-2011,0.216020243082165,0.0,20.38,3.378,0.6895240826345302,8.513
7.0,09-12-2011,0.2386247249851969,0.0,11.17,3.331,0.6900373712819158,8.513
7.0,16-12-2011,0.2628566073104207,0.0,15.2,3.266,0.6911237832252463,8.513
7.0,23-12-2011,0.3867493123911416,0.0,12.19,3.173,0.6929743615400631,8.513
7.0,30-12-2011,0.2977731540297673,0.00032971258418056017,15.56,3.119,0.6948249398548803,8.513
7.0,06-01-2012,0.2602564680177006,0.0,18.67,3.095,0.6966755181696974,8.256
7.0,13-01-2012,0.216738323021413,0.0,7.46,3.077,0.6985260964845146,8.256
7.0,20-01-2012,0.2109455202766672,0.0,27.41,3.055,0.6989868462103876,8.256
7.0,27-01-2012,0.1974549726984699,0.0,26.9,3.038,0.6994475949478135,8.256
7.0,03-02-2012,0.211839833772804,0.0,22.2,3.031,0.6999083446736866,8.256
7.0,10-02-2012,0.2056383023119901,0.00032971258418056017,18.79,3.103,0.7003690943995596,8.256
7.0,17-02-2012,0.2266040738093391,0.0,27.03,3.113,0.7006040037629465,8.256
7.0,24-02-2012,0.2200833920593003,0.0,24.41,3.129,0.7006695338429157,8.256
7.0,02-03-2012,0.2011118856083671,0.0,21.64,3.191,0.700735063922885,8.256
7.0,09-03-2012,0.211370201215336,0.0,30.1,3.286,0.7008005940028542,8.256
7.0,16-03-2012,0.2442305498712152,0.0,37.29,3.486,0.7016166647129024,8.256
7.0,23-03-2012,0.2248118155058122,0.0,35.06,3.664,0.7034334559335735,8.256
7.0,30-03-2012,0.2128868484690856,0.0,44.99,3.75,0.7052502461657973,8.256
7.0,06-04-2012,0.226793047976866,0.0,44.29,3.854,0.7070670373864685,8.09
7.0,13-04-2012,0.1888355353769002,0.0,41.43,3.901,0.7088838276186926,8.09
7.0,20-04-2012,0.1669089225715208,0.0,39.3,3.936,0.7083086256187812,8.09
7.0,27-04-2012,0.1707364669651677,0.0,51.49,3.927,0.7077334236188699,8.09
7.0,04-05-2012,0.1697770489851661,0.0,45.38,3.903,0.7071582206305116,8.09
7.0,11-05-2012,0.1680247205071879,0.0,48.54,3.87,0.7065830186306004,8.09
7.0,18-05-2012,0.1709556412338202,0.0,49.41,3.837,0.7066537202650888,8.09
7.0,25-05-2012,0.1944264919593553,0.0,50.6,3.804,0.7069827831556476,8.09
7.0,01-06-2012,0.2184242587211824,0.0,55.06,3.764,0.7073118450577596,8.09
7.0,08-06-2012,0.2346533843154835,0.0,63.07,3.741,0.7076409079483184,8.09
7.0,15-06-2012,0.2434043955398666,0.0,59.33,3.723,0.7080076781136853,8.09
7.0,22-06-2012,0.2508504667813395,0.0,63.69,3.735,0.7084687144891779,8.09
7.0,29-06-2012,0.2570513340224066,0.0,68.84,3.693,0.7089297508646707,8.09
7.0,06-07-2012,0.2940239948653623,0.0,64.67,3.646,0.7093907872401636,7.872
7.0,13-07-2012,0.2533344333104305,0.0,64.21,3.613,0.7098518246041031,7.872
7.0,20-07-2012,0.2504858794819618,0.0,62.87,3.585,0.7103477847877515,7.872
7.0,27-07-2012,0.2504930727628463,0.0,64.6,3.57,0.7108437459598468,7.872
7.0,03-08-2012,0.2485184459936701,0.0,61.83,3.528,0.7113397061434948,7.872
7.0,10-08-2012,0.2466832615766157,0.0,63.41,3.509,0.71183566731559,7.872
7.0,17-08-2012,0.2344660342017331,0.0,59.66,3.545,0.7120387002528136,7.872
7.0,24-08-2012,0.2222943788706881,0.0,59.27,3.558,0.7120220370138834,7.872
7.0,31-08-2012,0.2140346201915759,0.0,60.46,3.556,0.712005373774953,7.872
7.0,07-09-2012,0.2181985444427151,0.00032971258418056017,57.84,3.596,0.7119887115244696,7.872
7.0,14-09-2012,0.1974849793729659,0.0,53.66,3.659,0.7123017526781782,7.872
7.0,21-09-2012,0.1937339808308005,0.0,51.77,3.765,0.7145930182108267,7.872
7.0,28-09-2012,0.1918009955303667,0.0,50.64,3.789,0.716884283743475,7.872
7.0,05-10-2012,0.1846058168752362,0.0,48.43,3.779,0.7191755492761234,7.557
7.0,12-10-2012,0.1837421012821612,0.0,41.43,3.76,0.7214668148087717,7.557
7.0,19-10-2012,0.188472258269221,0.0,43.01,3.75,0.7223985199754279,7.557
7.0,26-10-2012,0.1808514132944786,0.0,42.53,3.686,0.7231036325714579,7.557
8.0,05-02-2010,0.3664657274197995,0.0,34.14,2.572,0.8738607679219955,6.299
8.0,12-02-2010,0.36305861222853,0.00032971258418056017,33.34,2.548,0.87534311910062,6.299
8.0,19-02-2010,0.3518029962186371,0.0,39.1,2.514,0.8757886012746767,6.299
8.0,26-02-2010,0.3093337125955096,0.0,37.91,2.561,0.8760612712890077,6.299
8.0,05-03-2010,0.3217100388475488,0.0,45.64,2.625,0.8763339413033387,6.299
8.0,12-03-2010,0.3139847288946046,0.0,49.76,2.667,0.8766066113176697,6.299
8.0,19-03-2010,0.3065304461452727,0.0,47.26,2.72,0.8748990741284497,6.299
8.0,26-03-2010,0.2819426807190018,0.0,46.51,2.732,0.8728615024053047,6.299
8.0,02-04-2010,0.3337524742413666,0.0,60.18,2.719,0.8708239306821598,6.29
8.0,09-04-2010,0.3343119552930476,0.0,59.25,2.77,0.8687863589590148,6.29
8.0,16-04-2010,0.3222257835835936,0.0,62.66,2.808,0.8674080329273983,6.29
8.0,23-04-2010,0.3103731617558838,0.0,56.1,2.795,0.8669087021396008,6.29
8.0,30-04-2010,0.284181145060465,0.0,61.01,2.78,0.86640937234025,6.29
8.0,07-05-2010,0.334599190188394,0.0,62.68,2.835,0.8659100415524522,6.29
8.0,14-05-2010,0.3187297687834638,0.0,61.35,2.854,0.865894718647606,6.29
8.0,21-05-2010,0.2986555042713435,0.0,66.03,2.826,0.8687834390866812,6.29
8.0,28-05-2010,0.31679686012377,0.0,74.71,2.759,0.871672159525756,6.29
8.0,04-06-2010,0.3497099887026075,0.0,75.71,2.705,0.8745608789763843,6.29
8.0,11-06-2010,0.3338747162216932,0.0,82.21,2.668,0.8774495994154594,6.29
8.0,18-06-2010,0.3174833421807768,0.0,78.79,2.637,0.8774290021576098,6.29
8.0,25-06-2010,0.2974095083166242,0.0,81.78,2.653,0.8762446786117477,6.29
8.0,02-07-2010,0.3110642021121421,0.0,74.78,2.669,0.8750603540774388,6.315
8.0,09-07-2010,0.3084934600175569,0.0,72.49,2.642,0.8738760295431302,6.315
8.0,16-07-2010,0.3097127047044513,0.0,77.49,2.623,0.8737877088414964,6.315
8.0,23-07-2010,0.2866786259067124,0.0,78.29,2.608,0.8751607259244657,6.315
8.0,30-07-2010,0.2873279591021653,0.0,76.02,2.64,0.8765337420189878,6.315
8.0,06-08-2010,0.3260514885994801,0.0,80.37,2.627,0.8779067591019568,6.315
8.0,13-08-2010,0.3167522077688127,0.0,80.11,2.692,0.8792797751964789,6.315
8.0,20-08-2010,0.3177584751383187,0.0,79.36,2.664,0.8788675611819117,6.315
8.0,27-08-2010,0.3243788993371506,0.0,74.92,2.619,0.8784553471673445,6.315
8.0,03-09-2010,0.3281086355482999,0.0,76.14,2.577,0.8780431321643304,6.315
8.0,10-09-2010,0.303433503327969,0.00032971258418056017,74.34,2.565,0.8776309181497632,6.315
8.0,17-09-2010,0.3053614376386798,0.0,75.32,2.582,0.8778847849374853,6.315
8.0,24-09-2010,0.2823755038239076,0.0,72.21,2.624,0.8786382118327011,6.315
8.0,01-10-2010,0.2934630138449124,0.0,68.7,2.603,0.8793916397163638,6.433
8.0,08-10-2010,0.3176392878389156,0.0,62.94,2.633,0.8801450666115795,6.433
8.0,15-10-2010,0.3016531608347351,0.0,62.59,2.72,0.8808218938092687,6.433
8.0,22-10-2010,0.305256071219393,0.0,62.86,2.725,0.8813072212689178,6.433
8.0,29-10-2010,0.3031895522029368,0.0,57.93,2.716,0.8817925487285673,6.433
8.0,05-11-2010,0.338411293297707,0.0,55.76,2.689,0.8822778761882167,6.433
8.0,12-11-2010,0.3326715003981395,0.0,54.89,2.728,0.8827632036478659,6.433
8.0,19-11-2010,0.3232078507270496,0.0,43.86,2.771,0.8815945766398029,6.433
8.0,26-11-2010,0.4604623359940625,0.00032971258418056017,51.07,2.735,0.8801502915422347,6.433
8.0,03-12-2010,0.3477178841951484,0.0,42.85,2.708,0.8787060054562192,6.433
8.0,10-12-2010,0.3901603216619156,0.0,42.47,2.843,0.8772617193702041,6.433
8.0,17-12-2010,0.4454576812552132,0.0,45.03,2.869,0.8766247928111376,6.433
8.0,24-12-2010,0.551682308950465,0.0,45.67,2.886,0.8765933858972824,6.433
8.0,31-12-2010,0.2823249245850556,0.00032971258418056017,41.47,2.943,0.8765619789834272,6.433
8.0,07-01-2011,0.318630278154245,0.0,35.77,2.976,0.8765305720695721,6.262
8.0,14-01-2011,0.2954852965561428,0.0,31.62,2.983,0.8770400868264467,6.262
8.0,21-01-2011,0.3002375954179493,0.0,42.06,3.016,0.8807951325961472,6.262
8.0,28-01-2011,0.285489154322535,0.0,39.26,3.01,0.8845501793542948,6.262
8.0,04-02-2011,0.3447354097973982,0.0,24.48,2.989,0.8883052251239955,6.262
